"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" -0.615962840530144 0.392802167860268 0.164295230639536 0.0364730260298452 0.011521293748672 0.0109766178740851 0.0102032338847075 0.0107297535392519 0.00918566265379157 -0.00130033483241566
"2" 0.0314384873451054 -7.87400770784049e-05 0.0150976594348956 0.0143897298878442 0.0165182866312587 0.0131764556405826 0.0023544514040363 0.0114767669189383 0.0157861905233851 -0.00179958400223866
"3" 0.509860614650397 0.256142624182156 0.0691361753937238 0.00919442549217205 0.00665309031509786 0.00671606733421145 0.0148132015165604 0.011203573884954 0.0108070148876535 0.00146379334393639
"4" 0.00243491667901392 0.0037638105527603 -0.395108414302174 0.66562519642239 0.818093137391286 0.874280209459867 0.868931011395425 0.787494252497644 0.636713174383988 0.383115026824506
"5" -0.94614025564047 0.907482356247637 0.828917883434305 0.684193316617946 0.463165591366327 0.20914657210133 0.0514372887606311 0.0118487055902316 0.0101596394936611 -0.00849418382014519
"6" -0.436737172429747 0.201444667797806 0.0508783935760719 0.0110791844097661 0.00852238445461641 0.0114520820842959 0.0114906752935435 0.00736541238700239 0.0100398433344607 -0.00239048843052213
"7" 1.00047220527664 1.00076464493711 1.00253613645875 1.00675807656443 1.01302778225279 1.02128137827549 1.03969521430269 1.0748879713988 1.14907645037047 1.31517728124922
"8" 0.885624463520405 0.781503791319741 0.604042439848811 0.364746804304628 0.124648999572071 0.0265239155027605 0.0035566764507848 -0.00245851691557124 0.0350867945633111 0.014351815753696
"9" 0.773013164951714 0.6008371096262 0.369684696555702 0.128016777966708 0.0198058510205206 0.0256035024120031 0.0190926543631527 -0.00645480608377515 0.00231749105849958 0.00770782403029521
"10" 0.986846987143644 0.977060604011521 0.955268246513241 0.905309854320679 0.813858407995547 0.657667853714947 0.428498254760263 0.174558278103699 0.0271248532726508 0.0107765247461679
"11" 0.928376640991738 0.85698192863893 0.734297079785685 0.531544465856337 0.272345950145269 0.0707876024470869 0.0152950709917549 0.0173322425194598 0.0035321056028162 -0.0336663372139117
"12" 0.965134945654593 0.936581972268967 0.869520389946508 0.748364414360569 0.554538336627794 0.288511119294862 0.0665596900478708 0.00829774926771587 0.0131150116905288 0.0244896086573139
"13" 0.915388011097942 0.834523432732535 0.695108297585771 0.476336760419948 0.219197442070531 0.051896224975693 0.0067733546178226 0.00939588134570305 0.0105798172756305 0.00444357910184768
"14" 0.0688626231029559 0.0136988823431679 -0.00472384818278314 -0.0163177305053637 0.0327739531104099 -0.00262370736146574 0.000559512740824317 -0.0107271423854319 0.0171189434804699 -0.00292617288938695
"15" -0.859037066038606 0.745412640340667 0.560095703849819 0.311012228319546 0.104169896241272 0.0207101030745644 0.0174179019145692 0.00646215694452123 0.00890011300488576 0.000587166018979509
"16" -0.961691008575019 0.931759838346081 0.871387630366476 0.7633569594307 0.581796461193355 0.334789337774114 0.109296235531417 0.0165465006916762 0.00138797882612499 0.00181713135931157
"17" 0.856708075447594 0.736140209662755 0.53402778470532 0.278956897742304 0.0737544597006955 0.0139591184400104 0.0130247795358675 0.002759810493553 0.0103244677082715 0.0101133611439086
"18" -0.963265102136947 0.912879468611317 0.814424951555574 0.706331910948107 0.496812478079258 0.154938140536816 -0.131065893201476 0.188989205147141 0.224282385447802 0.207817595677642
"19" 0.482813548865489 0.230908863541328 0.0617446255553868 0.000151945080434718 0.0154104658898859 0.0167368721815538 0.0278772442366306 0.00967919869551051 0.00862981606704399 0.0111219977056999
"20" -0.324966209601269 0.122540034331472 0.0229693517322067 0.0111164475456222 0.00798139801084866 0.0113729786641487 0.0108872855497378 0.0107509448949624 0.00722443398986651 -0.00211339644106062
"21" 0.642610931027719 0.411570340385785 0.171663295756501 0.00604814316089897 -0.00995468082253911 0.0243063531081003 0.0236418120795626 0.0234792768793179 0.00285079636323136 0.0117527063387617
"22" 0.144486187965741 0.0164198702890991 0.0211958090772982 0.0156445319818488 0.00341904121743352 -0.00133323745584999 0.00909194649139472 0.0235288850280149 0.0164197797552079 -0.00306790597032284
"23" 0.991502800529169 0.980497749478305 0.959161441175426 0.91866006192514 0.841835054550417 0.709063488165926 0.497348998349201 0.242863461281185 0.0657900512383895 0.00540017923847693
"24" -0.855766238349498 0.738488915797356 0.54502264106809 0.293558769740967 0.0949317936791866 0.0218522548143988 0.0188891719982742 0.00352211494178605 0.00916858732853011 0.00757866069436836
"25" 0.876388126057638 0.76412766111981 0.582371361606174 0.324241723610113 0.0933778853901542 0.00931724660710451 0.0105905935199464 0.00298035002060566 0.0197313107678537 0.000513775506655111
"26" -0.729197521606128 0.553839939635742 0.319953836745242 0.103723915947891 -0.00296602544503025 0.00514169950483953 0.00114196660392891 0.0315076912406005 -0.000462904388596055 -0.0060476040510615
"27" -0.97598319638571 0.96417052331944 0.939702382484081 0.886710041018792 0.789552263940171 0.632582563839994 0.410410533461037 0.181385738645896 0.0553998904560437 -0.000923356022838127
"28" 0.89704684273841 0.806113116047559 0.652861257267225 0.429973626404803 0.192202427416301 0.0435886189527431 0.00837589807446687 0.00841905082297815 0.00770090347907098 -0.00213392981927317
"29" 0.776883290859732 0.602250627099935 0.36137641676768 0.138259210460134 0.029723574043192 0.00980493124753772 0.0106455914743064 0.0118217190419166 0.0087535940033826 0.00266260618183597
"30" 0.93577542511648 0.871342196222343 0.75820608910316 0.572145184639713 0.330551472256703 0.117643646744248 0.0233476076527799 0.013466415436838 0.0107951430878829 -0.00355712188759301
"31" -0.764274494877667 0.5923530944908 0.354814037920749 0.124177794300633 0.0158594735306686 0.0100961845305523 0.00448845880491498 0.00713613423733682 0.00588784605047018 -0.00522989946071729
"32" 0.225792963072923 0.0539227281575763 0.00934723356531288 0.0110064980235243 0.0113515201795535 0.0110361866800727 0.0100934667312767 0.00890456009312593 0.00732758326976144 0.00580944494932941
"33" 0.879374330761865 0.804693462870006 0.645463142941213 0.390095003732192 0.174404314106436 0.0350296042713579 -0.0182650526235494 -0.0011569665843037 -0.00154534138431023 0.045979334672281
"34" 0.689926836450886 0.478433408705043 0.234507645445801 0.0677944394983495 0.0145961445645231 0.0117042621339802 0.00843100049029184 0.0208002110346512 0.0166708776379687 -0.000528862688508893
"35" -0.985860726049057 0.980626056313784 0.967146771868551 0.943892749955632 0.887127456631552 0.799611718682964 0.64996857649339 0.420224098106536 0.173121417752868 0.0298310404343659
"36" -0.935078102667598 0.900458287341875 0.817217679844358 0.664086732931683 0.43993453835305 0.186929301492404 0.011202668169997 0.0187444886432155 -0.0144206883537896 -0.00149970381925545
"37" 0.0113136407761918 -0.325008250985994 0.319700939190211 0.293345807547471 0.108688277181792 -0.0538725374207919 0.0833359580454972 0.0572270005046189 -0.161963209524995 0.00118428938821127
"38" 0.508879586383608 0.249325723333806 0.0328322691665678 -0.595343336903153 0.867919980828504 1.04831498768518 1.23994800594863 1.59433075459069 2.56192521473327 6.57024913312662
"39" -0.615237874050386 0.392159132581238 0.164255159888395 0.0375560234444083 0.0116247354031022 0.0103688694531261 0.0104542157236461 0.0104290721401228 0.00949567604484147 0.000357392738999132
"40" 0.820536772364832 0.877222552687509 0.901656516587254 0.893736393551979 0.910130501475971 0.913511293846259 0.993253543648746 1.06515703070715 1.32253746534587 1.85180050418595
"41" 0.865902631909712 0.755516864324714 0.549785908103313 0.298493004572844 0.0972517903878566 0.00339596511621038 0.0960810094175103 0.0969341833746145 0.0233849476137076 -0.011153979399212
"42" 0.468500787661361 0.207338583457163 0.0394170548565436 0.0075683306678253 0.000262379130470055 0.00297197617629374 -0.00147744596483121 0.0113406660142407 0.00135001698204736 0.0119984547172458
"43" 1.00565207505114 1.00451368643601 0.989265364986863 0.974418196857538 0.939749658835292 0.884321910558882 0.779623482344762 0.599990604730532 0.356617788817273 0.110255997420781
"44" -0.923816217791083 0.871704450984798 0.799677426233086 0.681119335136467 0.508705900635575 0.304995791271728 0.150474567868171 0.0865636318094965 0.10635996087209 0.0294116052389161
"45" 0.178155123642413 0.0251738970869987 0.0203232420816123 -0.580556408743301 0.870781780905748 1.06190860692585 1.27861614250302 1.70319447077168 2.90893069724694 8.46932111503004
"46" 0.435815383956834 0.187782775401976 0.0129895997466536 0.0267365967101095 0.0214203085716913 0.0348666484632203 0.0368448362671363 0.0318598850624053 0.01016304679322 0.0139170438000593
"47" 0.601338582574658 0.359164078203397 0.119142612938028 0.0132326718044844 0.0116891873086737 0.00476606135544864 0.00527965968813093 0.00446809618921304 0.0169112200997111 0.000777523008604792
"48" 0.93833055749721 0.874250881081847 0.757224837095791 0.567049640897981 0.30923181754392 0.0781992527098832 0.0135132611059056 0.018910326238652 0.0240458876695086 0.00557222247647865
"49" -0.696161550062326 0.497940757427428 0.239896958447575 0.0377163433784278 0.0146444997150121 0.00539673933148345 -0.00713574558318195 0.0226509346698086 0.00364328799273424 -0.00862243693268604
"50" 0.719985229801362 0.542244744799106 0.298924948916742 0.123950228016275 0.0139582427167167 -0.0469789507378021 0.0461744779275254 0.0436564572300513 0.0500334361986322 0.0325318834818123
"51" 0.430237398071944 0.168825656065909 0.0110988382756474 0.00716742644249871 0.0135217151706758 -0.00518091223742825 0.0097328356287658 0.0101298956994433 -0.00804382953229293 0.00752599047818789
"52" -0.97335513205752 0.955556733868856 0.91884604011347 0.849230297547205 0.724232631011934 0.522283346646352 0.272332540612275 0.0725224522589207 -0.00462322785828303 0.0125143822609161
"53" 0.866040105789734 0.748480919951811 0.562135972384061 0.299908857376053 0.0938949951585347 -0.00177420408123776 0.0168302927823149 0.0318844899468869 0.0339610616687527 0.019096205733429
"54" 0.752225892123097 0.561591218898107 0.315364842223102 0.100967515462314 0.017854334195838 0.00641342947446316 0.0102064527481212 0.0115115172308324 0.0052870847879441 -0.00849514693113695
"55" 0.573312904617742 0.327264362992376 0.0998082655337923 0.00778657225975702 0.0107335310139877 0.0154278819845446 0.0080927737282135 0.039891539719169 0.0129636780576816 -0.0271675722588672
"56" 0.830021530050335 0.683884421087386 0.466363468564063 0.203721651468476 0.0628250636346034 -0.010281150944933 0.00277781124348124 0.000564262340076074 0.0258063616664861 -0.00901758447035759
"57" 0.219097666840786 0.0568846140864537 0.0104696548085568 0.00643751522087321 0.00747505099347223 0.0111236833248117 0.00998679375801061 0.0100537527197547 0.00863242324657751 0.000338379511342009
"58" 0.928397609728028 0.877431306916201 0.782191620083569 0.606456805563357 0.355069441565045 0.105240052156877 0.0278070401021458 0.0228655031525269 0.0181729106591065 -0.0038019104459619
"59" 0.845048795683172 0.718227549186273 0.507695104558368 0.2474946309402 0.0752903580441823 0.0217777561660815 0.0103828581142741 0.022837830117229 0.0227773126219848 0.00690307988070727
"60" 0.163846896440415 0.0253551947461479 0.00288171111469125 0.0241267163322723 0.0236883416528068 -0.00338539659136621 0.0123804396883592 0.00654126484173152 0.0204218699016753 0.00285943752414211
"61" 0.294152452406786 0.0907360016336271 0.0191813537228794 0.0106226131367544 0.0105454470140504 0.0077060300317064 0.00902632284037027 0.0133760559227726 0.011075298437998 0.00274089600064885
"62" 1.00305415307914 1.00598958912708 1.01172234052405 1.02384958355255 1.0486596270558 1.09986237594814 1.21041032520217 1.4663474243711 2.15177889362376 4.63322327305203
"63" 0.787654559403989 0.618641164949814 0.378013419852871 0.126441264925925 0.0183390196809637 -0.00321322685806085 0.0133382613432916 0.015861092673755 0.0119760078648149 -0.00400463351121237
"64" 0.959789364543054 0.907402914812137 0.824916117339452 0.678096089374426 0.452306886919637 0.176956631174875 0.044458170661171 0.0523760497135023 0.0276246116300155 -0.0040461249578149
"65" 0.502871470719697 0.248318465025236 0.0546231570277177 0.0295354737455438 -0.00198662669905803 0.0161830983317858 0.0177016585511691 0.0177257706717621 0.0106250078277938 -0.00849515727240354
"66" 0.537202502297593 0.288558030285311 0.0853549168444956 0.017527988874127 0.006234485381982 0.00599407533195178 0.0106269877899257 0.0071302914183532 0.011705381805292 -0.00219252142583435
"67" 0.607342739321622 0.364137197747234 0.13372426354889 0.0229175321594965 0.0121672037541072 0.00966948608139284 0.00443388622102056 0.0135183328419191 0.0145793233087073 8.0700202715585e-05
"68" -0.168415067824449 0.0422024623674638 0.0109331599474782 0.0200105133948341 0.0100688030896439 0.0186498895491256 0.0226206572120119 0.0150774103621296 0.00312168167188496 -0.00667164163664175
