"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" -0.00463738707619942 -1.98867993939543 -2.98803637456714 0.988285732130121 0.994421306830257 -0.982515247795877 1.98776266267895 1.97378415247112 0.0105613677971172 1.98198333635461 0.00611344715467818 0.0147123405258436 1.00099891526099 0.0167753554602587 0.0118911280984714 -1.97775554463153 2.97404613435949 -1.98707334278964 1.00233203036592 0.00967240267263522 2.98266412871477 -2.97682186246975 1.9871669930617 -1.9989131530381 -0.0135711538970548 -2.99135836672242 1.97210755142519 -1.97133505798624 -0.0165773007193095 0.00685290987211237
"2" 1.03630375818953 0.954512068176205 2.02035803635095 -1.02653726721141 -1.92444841333399 -0.0540245106704837 -0.98158108642799 -1.03360058049298 1.97184428043228 0.993697930980662 -1.05857952010686 0.0160939378110027 -3.03914170191766 1.93120378831356 1.96837349889337 2.02956046401489 -0.951812205107095 1.03835883373123 0.0191132693048092 0.0158270922278626 1.92816874264751 2.99966047077605 0.00621937856827089 0.903597934869392 -1.04531377334204 1.061174289987 3.87591368964875 0.0781330809073352 1.03826304822442 -1.03154381247077
"3" -1.98953371153313 1.99894528321253 1.02459311466878 0.126907932430815 -1.94906436294295 -1.07902630533586 0.0642091513626818 0.955893301057399 0.00493389730377738 0.968779499490273 1.04247248285038 1.88173906805141 -1.01097986282472 0.966535068500355 -0.674180068551746 -0.937332658570614 2.0057508301501 0.868821959138884 -0.00797915647898016 -1.03189408059446 1.04991159246029 0.921188808939014 1.96245199405691 -0.0345926501978401 -0.937533755438537 -1.02279802693293 -1.99535740573368 -0.953593973824931 -1.06164853720333 0.915989524016619
"4" -1.08016533384285 0.0525841814700367 -0.973254275082411 -0.942605461587648 -2.02748499857443 1.02054319164586 -0.960988201327224 -0.0348452714929059 3.9478354811301 -0.918643452663424 0.951150308021183 -4.95420910929175 -1.05313673883026 0.980204805939846 2.00860686589349 0.927569769881545 1.95029288464484 -3.97051842749835 -1.98607109748141 0.990025903705396 1.01485880598009 1.97903456258591 -1.98124753792093 -2.00549480767851 -1.02138460370987 -2.02628046965211 1.03510078447192 2.98095934124004 2.0334827396655 0.995286758963216
"5" -0.997111368898591 0.994566922414974 4.9747181965354 0.993533589769807 1.98931657548474 -3.9786347258614 -1.98978134722335 -1.99088834125828 -1.99253578987409 3.97992004619061 3.98140689242768 -1.98931182065996 0.000645618684270622 -0.00192668476922574 0.00258413543578623 0.996541386567304 0.994266355808311 -0.000339427085850891 -0.994901757882376 -0.000302295925152406 -0.994279008477979 0.00363733941356453 0.000472887225544975 -3.97899313207015 -3.97774504192997 -0.993664035503506 2.98259123682972 -0.995562501414303 -0.00281936122101305 0.00138407858829478
"6" -0.994830587122409 0.995190630794152 -0.996170059097859 -1.98923687298324 -0.995309378153191 -1.9901294693969 -0.99506290951101 -2.98435170441003 -1.98909390584049 -0.995172660887462 -1.99002346320484 -1.98998150950639 -7.69135108141436e-05 -0.994387150806424 7.80399199310474e-05 0.996013416672631 1.98978167277046 -4.97428443092033 0.000427409987148993 -1.99093116779836 -0.000605226394803504 -1.98925683801201 0.000966157360049915 -2.98558903843044 1.99106504960203 -0.000729964496831306 -0.000417553742989913 -1.98979826622907 2.98457020970133 -3.97945327418056
"7" -1.04900041935862 -1.98397799264263 2.08636119531313 -1.03962415550532 -1.9239954458602 0.920270091926269 -0.977495068126706 0.985865885397212 -2.0325494500739 -2.98815365653902 1.92211852052904 -2.97233036506108 -0.899784582320967 -3.00643223113634 2.02236210099832 2.31355403384022 -0.0716362712648781 -0.916503616568037 -0.0265020242413925 -0.998826319104047 0.0436711330292631 -0.0120242557169472 -2.05168821539958 1.04149335130423 -1.06635164841568 -1.98582908372238 0.0595046977468604 -1.02936930375922 -0.952153759673442 1.91704265340798
"8" 0.962544760825753 -1.01377515400888 -1.98018745876861 0.0156778102425218 1.97863438144085 0.945067426893121 3.97599416022738 1.985880855622 1.98158358444866 2.95201703144244 -0.0366921456860704 -0.998823797910169 -1.01960753646733 1.00442178309049 -0.0561899342955543 2.98833761063659 4.0035100565377 1.99106116313517 2.01434087036434 2.01989267495573 0.986089917883012 0.979037343651852 0.984109014595093 -1.98866075878573 -0.0113001801983513 -1.99118953449424 -0.00758903367181846 1.00161295724828 0.0248478452882991 -1.98510896507985
"9" 0.0225251724378713 -0.0234744637133825 -0.982732284099107 3.9648286457889 1.97999863172307 0.0449717636053214 3.96908148509191 3.00381245782186 0.94889919914518 -2.02996152469226 2.94960726231369 -1.9387865526089 -1.05688750635532 6.00231382527041 -1.99734416143574 1.96762975357858 6.01041566063502 2.95975627632377 -1.98065233899724 -2.0081340986981 -2.93379969533691 0.959008383840757 0.977697866128344 0.949500597203623 0.0299777081504856 -0.970890998055194 -2.98236179567098 2.97289593856806 -2.98488603501359 0.977538977689202
"10" -1.01635116319981 -1.91919724782614 0.918213876480906 2.93036497020254 -1.95712800782251 -2.03797559933178 -2.00154146895098 0.954834897282257 -0.0639921415146095 -0.0461704607285946 1.02031867528334 -1.02966961039987 -0.995108806599792 2.92710822932037 -0.0241955712130149 -0.98525515774724 -1.92361930955111 2.98853301155162 -3.93546250475292 0.951629867968671 1.03240583396849 -0.939815394411436 0.952598884181559 3.05850448568744 0.981153052924656 -1.93868608544179 -1.99575919128626 1.04758289470153 0.910742585444142 -0.00386339262010432
"11" -3.98088258364432 -1.98848162463638 4.97625723772593 0.995186390853979 0.995074495077005 1.99174488375324 2.98464504424263 -0.990200920270913 0.997276424786788 2.9865785722685 2.98604453328917 1.99025209814748 1.98724496572983 1.99289187334803 -0.996924706275072 0.00261488879463078 -0.00426646238267689 -1.98678211878626 0.000268786565935723 -1.98991986178755 3.97907982534518 1.99138968572815 0.00144432986453129 -0.000679764239551576 -0.000338745389506326 -1.99073737472288 0.993306214495834 1.99321344662906 0.996804515437032 -0.00208335303253679
"12" -2.01265283748756 3.04351457216353 -3.99237404467166 -1.03585893565089 0.02915502982737 -3.0009226945889 -0.942430699685729 0.0973528863925214 -0.0189459930842134 2.09197894483009 -2.11415982563401 0.0688598523589502 0.000308493015394427 3.9972386152519 2.91360714158932 -1.99410239725524 -1.04419912784434 -0.968408258457896 -1.91919315725589 1.97454505226351 2.06882844431142 3.00948407853701 -3.01856178203845 1.98914399652599 1.96673866865957 -1.2971001829974 -0.0124221250547811 -0.906989721755009 -1.0180134550039 -1.00929626783751
"13" -0.901305451747709 -2.12526086460037 -3.4590175633471 -3.14193818146444 1.56820958241716 2.39358375953569 1.81865092717651 -5.89710119187899 1.41919061783538 -0.336331797570697 0.131344565177396 -3.52526634809859 -2.17324607867805 3.05396693726804 -1.97150122290167 1.84911445372616 1.87912811012992 -1.00592378301313 4.05614957187231 -1.94557671209293 5.80330809356428 -3.08335544688217 1.89491287009298 3.06160138644193 0.743304428961439 1.98819766387021 2.13690959093729 0.860018317561765 -0.155977147284754 1.69884019150293
"14" 2.98566593042401 -0.0144899237656453 -0.998435533451868 1.0001998321939 2.98424053983985 -0.982323836378167 1.98089570009616 -0.996349519570576 -0.995132369835462 1.00272360808553 0.98801719176752 1.97148415170582 1.00017315980342 0.999181686609758 0.98952979855728 2.98733861181516 2.97698587725056 1.99101405807721 1.98307580056815 -2.98644461348543 -0.979246922736145 1.98181470194479 2.00436071789374 -0.987734947309829 -0.00744048961967935 0.0117265237196128 -0.00553415390064695 1.98972792852047 2.99036005761521 -2.00166547037868
"15" 1.0623492385351 1.20550883067654 3.09104481768426 0.884528879594811 -0.61777247225314 -3.06121176693146 4.01094010645282 -0.0648385161600933 4.84364654269398 -0.0892659751286669 1.89977611943167 2.05826348830581 2.93785894064394 1.96518901929049 0.940559975800838 -0.15819313017128 2.17074903968145 0.928458858777341 3.04131051079386 4.9197068555464 3.66112764739573 -1.90562764978598 -0.0112214335896545 1.03211855283295 1.96059436704837 0.151809161951024 -0.887179969201382 2.04697384430024 3.03731950372726 0.0473842115886368
"16" 0.965203277138292 0.0388428028881228 1.02240775581033 2.94846783370381 0.0389075782307902 0.941108683011463 0.00327708324987569 1.96870898253427 2.04000468090005 -1.98884757017 2.01782693796067 0.996562516328271 -2.98272316912678 2.99441427507425 -1.93982361291318 -0.0115523722173402 2.99020766192344 -0.998072534012677 2.02522880637315 0.967942138871671 0.0312519712281122 1.01023454091733 -2.00828666317324 0.973764377663363 1.99965070329735 -1.00080282877616 -4.03781064400738 1.01498954188378 -0.0591255720977964 -1.98601128601359
"17" -1.98891650992636 0.997341715622056 -2.98550420663492 0.992698076446054 0.00144737083070669 0.993468583471545 2.98572190862625 0.996244148436502 -0.994640033623385 -0.00212578744751306 2.98451714488263 0.00110791823293259 0.000486985224311033 1.98938347782598 -0.99533932977493 -2.98800721517066 -0.997556818640305 -0.996065468495265 4.97626604733076 -0.994691334042064 0.994030526000959 -0.00025230655313396 -0.994851782707619 1.98920824199105 -2.98333027086228 1.98933558345376 -0.993194757739096 -0.996632112810408 0.000826317041395807 -0.994758711349024
"18" 1.1087298500412 0.846476991774345 -0.943901735985454 2.13306187956582 0.980359840939454 -0.916497232963013 -2.95581327083244 0.0397973272299527 -2.94225184629143 0.979146875981213 -3.09529036925875 -0.0357454020372222 -2.81493297184182 1.91733078337121 1.90062728625299 -3.90202478075662 0.858468494237645 0.983959550118415 -1.02504285479481 3.00187279091066 -2.25722901220965 -1.98967908205747 -2.89842499443439 4.08698097808747 -0.982472719068639 1.97031312234819 1.21679188383294 2.96240001951826 -0.0709820663498498 -1.94261567350909
