"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" -0.615962840530144 0.392802167860268 0.164295230639536 0.0364730260298452 0.011521293748672 0.0109766178740851 0.0102032338847075 0.0107297535392519 0.00918566265379157 -0.00130033483241566
"2" 0.0314384873451054 -7.87400770784049e-05 0.0150976594348956 0.0143897298878442 0.0165182866312587 0.0131764556405826 0.0023544514040363 0.0114767669189383 0.0157861905233851 -0.00179958400223866
"3" 0.509860614650397 0.256142624182156 0.0691361753937238 0.00919442549217205 0.00665309031509786 0.00671606733421145 0.0148132015165604 0.011203573884954 0.0108070148876535 0.00146379334393639
"4" 0.00243491667901392 0.0037638105527603 -0.395108414302174 0.66562519642239 0.818093137391286 0.874280209459867 0.868931011395425 0.787494252497644 0.636713174383988 0.383115026824506
"5" -0.94614025564047 0.907482356247637 0.828917883434305 0.684193316617946 0.463165591366327 0.20914657210133 0.0514372887606311 0.0118487055902316 0.0101596394936611 -0.00849418382014519
"6" -0.436737172429747 0.201444667797806 0.0508783935760719 0.0110791844097661 0.00852238445461641 0.0114520820842959 0.0114906752935435 0.00736541238700239 0.0100398433344607 -0.00239048843052213
"7" 1.00047220527664 1.00076464493711 1.00253613645875 1.00675807656443 1.01302778225279 1.02128137827549 1.03969521430269 1.0748879713988 1.14907645037047 1.31517728124922
"8" 0.885624463520405 0.781503791319741 0.604042439848811 0.364746804304628 0.124648999572071 0.0265239155027605 0.0035566764507848 -0.00245851691557124 0.0350867945633111 0.014351815753696
"9" 0.773013164951714 0.6008371096262 0.369684696555702 0.128016777966708 0.0198058510205206 0.0256035024120031 0.0190926543631527 -0.00645480608377515 0.00231749105849958 0.00770782403029521
"10" 0.986846987143644 0.977060604011521 0.955268246513241 0.905309854320679 0.813858407995547 0.657667853714947 0.428498254760263 0.174558278103699 0.0271248532726508 0.0107765247461679
"11" 0.928376640991738 0.85698192863893 0.734297079785685 0.531544465856337 0.272345950145269 0.0707876024470869 0.0152950709917549 0.0173322425194598 0.0035321056028162 -0.0336663372139117
"12" 0.965134945654593 0.936581972268967 0.869520389946508 0.748364414360569 0.554538336627794 0.288511119294862 0.0665596900478708 0.00829774926771587 0.0131150116905288 0.0244896086573139
"13" 0.915388011097942 0.834523432732535 0.695108297585771 0.476336760419948 0.219197442070531 0.051896224975693 0.0067733546178226 0.00939588134570305 0.0105798172756305 0.00444357910184768
"14" 0.0688626231029559 0.0136988823431679 -0.00472384818278314 -0.0163177305053637 0.0327739531104099 -0.00262370736146574 0.000559512740824317 -0.0107271423854319 0.0171189434804699 -0.00292617288938695
"15" -0.859037066038606 0.745412640340667 0.560095703849819 0.311012228319546 0.104169896241272 0.0207101030745644 0.0174179019145692 0.00646215694452123 0.00890011300488576 0.000587166018979509
"16" -0.961691008575019 0.931759838346081 0.871387630366476 0.7633569594307 0.581796461193355 0.334789337774114 0.109296235531417 0.0165465006916762 0.00138797882612499 0.00181713135931157
"17" 0.856708075447594 0.736140209662755 0.53402778470532 0.278956897742304 0.0737544597006955 0.0139591184400104 0.0130247795358675 0.002759810493553 0.0103244677082715 0.0101133611439086
"18" -0.963265102136947 0.912879468611317 0.814424951555574 0.706331910948107 0.496812478079258 0.154938140536816 -0.131065893201476 0.188989205147141 0.224282385447802 0.207817595677642
"19" 0.482813548865489 0.230908863541328 0.0617446255553868 0.000151945080434718 0.0154104658898859 0.0167368721815538 0.0278772442366306 0.00967919869551051 0.00862981606704399 0.0111219977056999
"20" -0.324966209601269 0.122540034331472 0.0229693517322067 0.0111164475456222 0.00798139801084866 0.0113729786641487 0.0108872855497378 0.0107509448949624 0.00722443398986651 -0.00211339644106062
"21" 0.642610931027719 0.411570340385785 0.171663295756501 0.00604814316089897 -0.00995468082253911 0.0243063531081003 0.0236418120795626 0.0234792768793179 0.00285079636323136 0.0117527063387617
"22" 0.144486187965741 0.0164198702890991 0.0211958090772982 0.0156445319818488 0.00341904121743352 -0.00133323745584999 0.00909194649139472 0.0235288850280149 0.0164197797552079 -0.00306790597032284
"23" 0.991502800529169 0.980497749478305 0.959161441175426 0.91866006192514 0.841835054550417 0.709063488165926 0.497348998349201 0.242863461281185 0.0657900512383895 0.00540017923847693
"24" -0.855766238349498 0.738488915797356 0.54502264106809 0.293558769740967 0.0949317936791866 0.0218522548143988 0.0188891719982742 0.00352211494178605 0.00916858732853011 0.00757866069436836
"25" 0.876388126057638 0.76412766111981 0.582371361606174 0.324241723610113 0.0933778853901542 0.00931724660710451 0.0105905935199464 0.00298035002060566 0.0197313107678537 0.000513775506655111
"26" -0.729197521606128 0.553839939635742 0.319953836745242 0.103723915947891 -0.00296602544503025 0.00514169950483953 0.00114196660392891 0.0315076912406005 -0.000462904388596055 -0.0060476040510615
"27" -0.97598319638571 0.96417052331944 0.939702382484081 0.886710041018792 0.789552263940171 0.632582563839994 0.410410533461037 0.181385738645896 0.0553998904560437 -0.000923356022838127
"28" 0.89704684273841 0.806113116047559 0.652861257267225 0.429973626404803 0.192202427416301 0.0435886189527431 0.00837589807446687 0.00841905082297815 0.00770090347907098 -0.00213392981927317
"29" 0.776883290859732 0.602250627099935 0.36137641676768 0.138259210460134 0.029723574043192 0.00980493124753772 0.0106455914743064 0.0118217190419166 0.0087535940033826 0.00266260618183597
"30" 0.93577542511648 0.871342196222343 0.75820608910316 0.572145184639713 0.330551472256703 0.117643646744248 0.0233476076527799 0.013466415436838 0.0107951430878829 -0.00355712188759301
